-53.437225,32.24471667,24.01
-48.93194167,41.56833333,17.91223333
-55.27471667,31.50971667,20.43026667
-54.25388333,28.46083333,23.765
-51.50444167,36.94055833,14.57749167
-53.81833333,32.40805,19.01471667
-54.03611667,34.095825,17.20444167
-54.64861667,32.58498333,14.99945
-54.0225,36.3689,10.05861667
-52.45721667,37.04944167,16.46944167
-51.70860833,39.51306667,16.51028333
-52.81110833,34.59944167,14.90415833
-54.145,32.993325,14.250825
-52.22583333,37.28083333,16.91861667
-49.50361667,39.975825,17.912225
-49.16333333,44.440275,13.67915833
-51.45,38.43775833,19.16444167
-42.37138333,55.206675,4.668608333
-38.927775,59.86166667,-1.606116667
-45.31138333,54.13139167,-0.108908333
-45.92389167,52.525275,3.484458333
-42.91583333,58.82721667,-5.743883333
-44.29055833,53.46443333,0.136116667
-42.956675,56.989725,-1.116108333
-44.53555833,53.76389167,-4.137775
-42.88860833,54.77111667,-6.56055
-42.54833333,57.68389167,-3.756666667
-42.15360833,58.44610833,-3.089725
-43.337775,53.804725,-4.341941667
-44.304175,54.24026667,-5.539716667
-41.50028333,59.05860833,-2.15055
-39.14555,60.46055833,-1.646941667
-38.62833333,60.46055,-3.974433333
-40.96945,59.31720833,-1.129725
-21.46470833,61.16833333,28.13415833
-19.76331667,69.14444167,18.960275
-26.78665833,62.24360833,21.165275
-25.12610833,59.95694167,30.06694167
-24.15970833,68.20526667,15.65275833
-26.41916667,63.82250833,20.77055
-23.96916667,63.93139167,22.0636
-25.04443333,64.46221667,17.20443333
-26.800275,64.74805833,13.18915833
-23.64248333,66.81694167,18.08916667
-23.45194167,67.170825,17.177225
-25.30305,64.17639167,16.72805
-24.93555833,65.59194167,16.16999167
-21.423875,67.51111667,19.831375
-21.941125,65.85055833,20.57999167
-19.88583333,69.15805,16.26528333
-21.87305833,65.265275,19.327775
-54.00889167,37.67555,-0.081666667
-51.613325,45.03915833,-2.831108333
-54.28110833,36.790825,-1.633325
-55.23389167,35.36165,-0.163333333
-52.185,42.09916667,-7.254716667
-54.28110833,36.01500833,-1.265825
-54.0225,39.47221667,-5.0089
-52.94723333,36.12389167,-4.233041667
-52.5525,39.26805,-7.908066667
-52.75666667,40.98304167,-5.335558333
-51.74943333,43.48749167,-5.226658333
-52.77028333,38.58749167,-4.437208333
-53.165,37.81165833,-7.418041667
-52.96083333,42.09915833,-3.647775
-49.62611667,45.76054167,-3.443608333
-49.98,46.41385833,-5.566925
-51.8175,42.14,-3.593316667
-39.90776667,49.91194167,26.56889167
-38.47860833,56.84,19.355
-43.25610833,48.55084167,21.72334167
-43.55555,45.28415833,27.39915833
-41.30970833,54.89360833,16.55109167
-42.67083333,50.47000833,20.75695833
-41.33693333,51.28666667,20.97471667
-43.16083333,50.59249167,17.08195
-41.71805833,53.42360833,14.3461
-41.55471667,56.023325,18.07554167
-40.65639167,55.764725,18.04834167
-41.96305833,51.55888333,17.05473333
-42.76610833,52.44361667,15.84333333
-40.08471667,53.927225,18.11638333
-38.45139167,54.93444167,20.87945
-35.17110833,58.282775,17.20444167
-39.79889167,54.172225,19.05555833
-23.38389167,68.450275,5.566941667
-22.07720833,69.15805833,-2.518041667
-27.970825,66.04110833,0.353908333
-28.14778333,67.55194167,3.811116667
-23.77860833,68.11,-4.709441667
-29.49525833,66.02750833,-1.606125
-24.63610833,68.20526667,0.775841667
-27.76665,64.68,-3.51165
-28.61055,65.687225,-7.594983333
-24.49999167,67.78333333,-4.586925
-24.17333333,68.150825,-1.020833333
-27.2086,63.90416667,-5.049716667
-27.41276667,67.279725,-5.88
-20.743325,68.24611667,-1.320275
-22.24056667,69.40305833,-3.70074E-17
-21.12444167,72.13888333,-1.238608333
-24.93555833,66.912225,-1.755841667
31.55055,58.11945,29.59055
32.73471667,61.345275,18.56555
29.645,60.787225,23.765
33.56500833,55.9689,28.51529167
30.59778333,62.55666667,19.39585
30.74749167,61.07305833,22.30860833
29.97166667,62.32528333,23.95556667
27.35833333,63.74083333,21.35583333
26.77305,66.42221667,17.54471667
31.387225,64.44860833,19.082775
30.8564,63.795275,20.77055833
31.11500833,62.35249167,18.715275
29.64498333,64.32610833,18.72888333
35.71555,57.057775,21.805
29.30471667,62.40694167,24.29583333
29.48166667,64.65278333,18.9739
31.75471667,59.88888333,21.49193333
49.32666667,51.31389167,4.205825
47.8975,54.51249167,-0.993608333
47.74776667,54.145,-0.1361
50.5925,49.06805833,-0.653341667
49.01360833,53.83194167,-3.552491667
48.21055,52.03526667,-2.02805
47.638875,53.87278333,-0.558058333
45.978325,55.152225,-3.443625
45.36583333,54.86639167,-6.301941667
49.27221667,53.60055833,-4.627758333
47.1625,54.07695,-0.966383333
49.31305833,51.08249167,-6.138608333
47.203325,55.19306667,-5.45805
50.12971667,48.904725,-1.333891667
45.16166667,56.73110833,1.075275
46.795,54.485275,-3.076108333
48.1425,51.53165833,-2.899158333
57.82,29.073325,22.10444167
56.88083333,32.5986,17.21805
58.11944167,31.768325,19.35500833
59.18111667,25.0036,18.76971667
58.44610833,32.16304167,18.293325
57.62945,29.04609167,17.626375
58.32360833,32.10860833,17.204425
56.24110833,33.673875,16.26525833
55.72389167,35.51139167,12.712775
58.282775,30.74750833,17.40860833
58.20110833,31.10138333,18.2661
58.35083333,29.82193333,14.90416667
57.33000833,34.32721667,13.58386667
59.630275,25.49360833,18.238875
55.91444167,31.31915,20.7161
57.88805833,32.93889167,14.16915833
58.11944167,26.75945,17.77611667
36.62750833,64.53028333,6.410841667
35.74278333,64.285275,0.081683333
33.12944167,66.885,2.096108333
37.03583333,64.36695,3.225833333
32.054175,66.20444167,-3.008058333
32.748325,65.27889167,-0.707791667
32.54415833,65.564725,2.341108333
33.36083333,67.524725,-2.109716667
30.84278333,67.45666667,-6.778333333
34.272775,66.72166667,-3.593333333
33.68748333,65.95944167,-0.803066667
34.3136,65.21083333,-5.3764
33.78275833,67.10278333,-5.213041667
38.64194167,63.38695,-0.544441667
31.9861,67.97388333,3.212216667
33.075,65.97305,-3.457233333
35.28,65.17,-0.598883333
47.6525,44.52193333,25.84748333
48.8775,49.381125,18.892225
47.62526667,47.95194167,22.39025833
51.10971667,42.27610833,24.159725
47.25776667,48.57805,20.15805
47.17611667,47.51638333,20.37583333
46.08721667,48.70055833,20.59360833
44.72610833,50.742225,17.62639167
45.4475,52.947225,15.435
47.92471667,49.462775,18.783325
47.50278333,49.6261,19.43666667
48.49639167,48.45555,16.98666667
46.155275,52.15776667,15.6936
51.24583333,43.841375,18.67444167
44.69889167,48.482775,22.67610833
45.787775,51.2322,16.9186
48.55083333,46.65889167,20.22610833
57.19389167,34.32721667,0.980016667
56.14583333,38.54665833,-1.864708333
57.38445,36.04220833,-0.476375
56.89444167,33.25193333,-2.381933333
56.567775,36.50498333,-3.62055
56.39083333,32.82999167,-2.082491667
55.53333333,37.64833333,-3.797483333
55.09778333,36.47778333,-2.450016667
55.778325,38.47860833,-7.268308333
56.71750833,35.57944167,-4.124158333
57.46610833,35.34805833,-1.143325
55.32916667,34.640275,-6.342758333
55.097775,36.85888333,-5.607766667
56.64944167,33.56498333,-0.6261
55.53333333,37.90695,-0.149716667
55.4789,36.61388333,-4.192216667
55.79195,33.51055833,-2.218608333
-53.437225,34.65389167,11.63749167
-50.94639167,43.85498333,6.968883333
-54.77110833,33.02055833,11.310825
-55.91444167,31.99970833,12.63110833
-52.83833333,40.75166667,2.204983333
-54.852775,34.00054167,9.133041667
-55.19305,37.253625,5.635008333
-54.98889167,34.36804167,5.226675
-55.11139167,38.083875,1.129725
-53.12416667,39.21360833,5.267491667
-51.77666667,41.63638333,5.10415
-53.627775,37.06303333,4.23305
-53.46445,35.23915,2.545283333
-53.08333333,40.26166667,4.84555
-50.33389167,43.038325,6.383608333
-50.61973333,46.27776667,3.675
-52.48443333,39.935,7.758333333
-47.17611667,39.975825,25.11250833
-44.63083333,49.54445,18.89223333
-49.91194167,40.20721667,21.58721667
-49.57166667,36.73639167,26.13334167
-46.4275,47.28499167,15.530275
-48.15611667,41.56833333,20.28055
-47.91111667,42.98386667,19.68165
-49.93916667,41.200825,15.97944167
-48.87750833,44.372225,12.535825
-46.59083333,47.38028333,17.47666667
-46.57721667,48.29220833,17.136375
-47.36666667,43.84138333,15.28528333
-48.00639167,44.07275833,14.808875
-46.713325,46.01915833,18.07554167
-45.06638333,48.04721667,20.25333333
-42.67083333,51.5589,15.57111667
-46.46833333,46.27779167,19.35500833
-49.87110833,46.23694167,2.041658333
-47.09444167,51.99443333,-2.109725
-50.619725,45.35220833,-0.748608333
-51.912775,42.888625,1.143341667
-47.42111667,49.84388333,-6.941666667
-50.633325,44.16805833,-1.293041667
-49.027225,47.815825,-3.811108333
-49.44915833,44.80778333,-4.7911
-49.93916667,46.14166667,-7.9625
-48.91833333,49.17694167,-4.927208333
-48.63249167,50.97361667,-4.4236
-49.462775,45.62444167,-4.750275
-50.15695,45.28416667,-7.173066667
-47.47555,49.50361667,-3.089716667
-45.27055833,53.92721667,-2.531666667
-45.37943333,54.049725,-4.709425
-46.82221667,50.17055833,-3.144158333
-42.534725,53.72305833,16.59195833
-38.96860833,58.01055,9.201108333
-43.882225,51.477225,11.555825
-45.44749167,49.95278333,16.40138333
-42.235275,57.575,3.74305
-45.052775,52.94721667,10.31721667
-42.64360833,55.20665833,10.00415833
-43.88221667,52.90638333,5.634983333
-43.89584167,55.68304167,1.796658333
-41.60916667,56.67665833,7.499725
-41.07833333,56.77195,6.342775
-43.29694167,52.85195,5.553333333
-44.04555833,54.03610833,4.532508333
-41.35055,57.07138333,7.894433333
-38.81889167,58.4325,9.4325
-37.3625,60.46055833,5.008883333
-41.03749167,57.88805833,9.459708333
-32.02695,55.76471667,27.9164
-28.36554167,62.937775,18.334175
-35.97415833,57.09860833,22.07721667
-34.817225,53.39638333,28.92361667
-33.26555,60.59665833,15.70721667
-35.79724167,57.57499167,21.20609167
-32.81639167,58.79999167,21.98194167
-35.552225,57.39805,17.02750833
-36.68194167,60.37889167,14.128325
-33.44248333,62.515825,18.04833333
-32.2175,62.40694167,18.11638333
-34.6675,58.228325,17.13638333
-34.98055833,60.025,16.52389167
-29.59055833,61.30444167,19.58639167
-31.06056667,61.3725,20.72973333
-26.7186,65.0475,16.70083333
-31.41444167,59.92971667,19.49110833
-34.58583333,63.11471667,4.682216667
-31.27833333,66.32695,-2.613333333
-36.64111667,61.39971667,0.29945
-38.5739,61.97138333,3.702216667
-35.98776667,63.29166667,-5.96165
-38.28805833,61.590275,-0.803058333
-35.27998333,63.56389167,-0.653333333
-37.53945,61.26360833,-3.783883333
-37.25361667,62.43415833,-7.309166667
-34.163875,63.917775,-4.314708333
-34.817225,64.51666667,-2.790291667
-36.845275,60.47416667,-4.981658333
-36.355275,62.148325,-5.784725
-33.49694167,64.01305,-2.940008333
-31.78194167,65.52388333,-1.279441667
-30.18944167,65.67361667,-2.640558333
-34.6675,65.415,-1.483616667
-22.86665,66.857775,18.03471667
-20.81138333,69.74333333,9.86805
-28.63776667,66.34055,11.32443333
-26.65055,64.76166667,17.38138333
-24.39110833,69.58,5.594175
-27.87555833,65.82333333,9.881658333
-25.01723333,68.62721667,12.22278333
-27.23583333,65.510275,7.03695
-27.79388333,66.09555,2.327508333
-24.30943333,67.89221667,6.642216667
-23.56083333,69.96110833,7.554166667
-25.98361667,65.72805,6.4925
-26.16055,66.367775,4.682216667
-20.906675,68.99471667,9.813608333
-21.98195,68.51833333,10.94333333
-21.65526667,71.92111667,6.274716667
-23.01639167,68.32778333,10.11305833
34.041375,61.31805833,18.225275
35.184725,64.93861667,9.092208333
32.70749167,66.80333333,12.57665833
36.532225,62.33888333,16.97305
32.33999167,67.06195,8.343608333
32.32638333,64.69360833,11.2836
31.94526667,65.61916667,14.2236
31.605,65.21083333,7.935283333
29.35916667,66.84416667,4.804716667
33.38805833,66.28610833,8.384441667
31.29193333,65.21084167,10.0586
33.30638333,64.3125,7.091383333
30.91084167,66.31333333,7.132216667
38.5739,60.92333333,9.514166667
31.01970833,66.47666667,13.937775
29.917225,65.34693333,8.670275
34.20471667,64.01305,10.4261
40.6836,51.28665833,27.548875
42.35778333,55.22028333,19.19168333
39.33611667,55.615,23.49278333
43.5011,49.84388333,26.80026667
40.0575,58.0786,20.56638333
40.79249167,56.09138333,22.267775
38.8325,56.30915833,23.002775
38.28805833,57.6839,18.52474167
36.76360833,59.88888333,15.897775
39.77166667,57.46611667,19.11
40.15278333,56.390825,20.2125
40.601925,56.47249167,17.98025833
39.56749167,59.30361667,17.70805
45.09360833,50.94639167,20.25334167
37.335275,56.54055833,23.77860833
39.404175,57.90165833,18.78334167
41.89499167,54.852775,20.988325
43.54194167,58.85445,5.539733333
43.160825,60.93695,-0.993616667
41.55471667,61.35888333,0.816666667
44.88945,57.19388333,1.456383333
41.70444167,60.59666667,-3.389158333
42.0175,60.33805833,-1.197775
40.152775,61.590275,1.048058333
40.32973333,62.91055833,-2.681375
38.27444167,62.61110833,-6.438041667
41.922225,61.98498333,-3.9336
41.854175,61.467775,-1.374725
42.38499167,59.1675,-5.621375
41.43221667,62.32528333,-5.349166667
45.31139167,56.55416667,-0.721383333
38.91415833,63.95861667,2.014441667
40.642775,61.35889167,-3.647766667
42.6164,59.766375,-1.388341667
48.18333333,48.89111667,14.99945
49.24499167,52.47083333,9.064983333
47.78861667,51.695,11.56945
51.912775,46.07361667,12.6311
48.86389167,52.19861667,6.6014
48.237775,50.37473333,9.650266667
47.870275,51.83110833,10.48055
45.542775,54.03611667,7.867233333
45.82860833,55.165825,3.919991667
48.782225,51.858325,6.791925
48.67333333,52.60693333,9.609433333
48.52360833,50.15694167,5.008891667
47.46195,54.0361,4.995283333
51.02805833,46.60444167,9.350825
45.47471667,53.06973333,12.48138333
48.224175,53.47805833,5.975275
47.84305833,49.735,9.963333333
54.49889167,35.77,24.36388333
52.64778333,42.33055,18.40221667
52.90638333,39.74445,21.94111667
55.329175,34.44970833,21.723325
53.79110833,40.87416667,19.74971667
53.96805833,38.0975,19.4911
52.78389167,39.70360833,18.42944167
52.07611667,41.922225,17.177225
50.86471667,44.39945,14.53668333
53.00166667,41.32334167,18.034725
52.02166667,40.62916667,19.21888333
54.25389167,39.49944167,15.61194167
52.53888333,42.79333333,14.18278333
55.887225,34.19110833,17.96665833
51.477225,39.94860833,21.75055833
51.545275,41.867775,15.026675
53.47805833,37.63470833,19.409425
54.662225,41.88139167,1.306675
53.7775,45.978325,-1.864725
53.682225,44.98473333,-1.1025
55.12499167,40.46583333,-2.300266667
54.06333333,45.69250833,-4.518875
53.818325,41.79971667,-3.389166667
52.85194167,45.86945,-2.667783333
51.177775,46.07360833,-4.627775
52.62055833,45.81499167,-7.989725
53.9,44.97110833,-5.185825
53.17860833,44.11361667,-2.055266667
54.19944167,42.11276667,-7.132216667
51.74945,45.733325,-6.111391667
55.38360833,40.16639167,-1.687775
50.578875,47.23056667,0.081666667
53.11055,45.36584167,-4.001658333
54.21305833,41.62276667,-3.5525
59.1675,30.788325,11.63749167
57.33,34.99415,8.28915
58.99055,33.25193333,10.08583333
59.37166667,29.35915,8.534183333
58.60945,32.95249167,7.213891667
58.25555833,31.22386667,7.812783333
57.07138333,34.91249167,7.377225
57.38445,34.91249167,6.342775
57.39805833,37.226375,1.279441667
57.90166667,33.25193333,5.539716667
58.405275,32.9661,8.221116667
57.73833333,32.17666667,3.811133333
57.38444167,36.02860833,3.783908333
58.772775,29.7811,8.7928
56.64944167,35.07584167,10.14029167
57.22110833,34.84443333,4.927233333
57.9425,29.75389167,7.200275
